Latitude,Longitude,name,distance,address,telephone,rating,open_true
43.640255,-79.437492,Om Restaurant,161,"1439 Queen St W, Toronto ON M6R 1A1",(416) 532-3901,7.7,True
43.640413,-79.436863,Glory of India,76,"1407 Queen St W, Toronto ON M6K 1M3",(647) 349-5679,7.1,True
43.639442,-79.421704,6Ixtriangles,144,"127 Jefferson Ave (King St W), Toronto ON M6K 3E4",(416) 539-0555,,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,576,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.641414,-79.433144,My Dosa Place/My Roti Place,799,"1376 Queen St E, Toronto ON M4L 1C9",(416) 538-7684,,True
43.663179,-79.42181,Banjara Indian Cuisine,791,"796 Bloor St W (at Crawford St), Toronto ON M6G 1L7",(416) 963-9360,8.7,True
43.663179,-79.42181,Madras Masala,785,"796 Bloor St W, Toronto ON M6G 1L7",(647) 342-4359,7.8,True
43.672732,-79.413984,Annapurna Vegetarian Restaurant,625,"1085 Bathurst St, Toronto ON M5R 3G8",(416) 537-8513,7.2,True
43.674776,-79.408277,Roti Cuisine of India,746,"308 Dupont St (at Walmer Rd.), Toronto ON M5R 1V9",(416) 968-9366,8.8,True
43.665204,-79.409414,Bombay Roti,871,"529 Bloor St W, Toronto ON M5S 1Y5",(647) 352-7684,,True
43.665843,-79.406803,Indian Desire,980,"469 Bloor St W, Toronto ON M5S 1X9",(416) 519-0604,,True
43.68112163005123,-79.42925333976746,Pukka,363,"778 St Clair Ave W (at Arlington Ave), Toronto ON M6C 1B6",(416) 342-1906,9.0,False
43.682373,-79.420391,Raahi Modern Indian Kitchen & Bar,457,"543 St Clair Ave W, Toronto ON M6C 1A3",,,False
43.640793,-79.43627,Mother India,894,"1456 Queen St W (at Lansdowne), Toronto ON M6K 1M2",(416) 588-4634,8.1,True
43.640255,-79.437492,Om Restaurant,1012,"1439 Queen St W, Toronto ON M6R 1A1",(416) 532-3901,7.7,True
43.640413,-79.436863,Glory of India,935,"1407 Queen St W, Toronto ON M6K 1M3",(647) 349-5679,7.1,True
43.674776,-79.408277,Roti Cuisine of India,165,"308 Dupont St (at Walmer Rd.), Toronto ON M5R 1V9",(416) 968-9366,8.8,True
43.674374,-79.3968,Adrak Yorkville,836,"138 Ave Rd, Toronto ON M5R 2H6",(416) 413-0777,,False
43.672732,-79.413984,Annapurna Vegetarian Restaurant,660,"1085 Bathurst St, Toronto ON M5R 3G8",(416) 537-8513,7.2,True
43.674776,-79.408277,Roti Cuisine of India,193,"308 Dupont St (at Walmer Rd.), Toronto ON M5R 1V9",(416) 968-9366,8.8,True
43.672732,-79.413984,Annapurna Vegetarian Restaurant,432,"1085 Bathurst St, Toronto ON M5R 3G8",(416) 537-8513,7.2,True
43.67566,-79.403834,Pour House Irish Pub,519,"182 Dupont St (at St. George St.), Toronto ON M5R 2E6",(416) 967-7687,7.6,True
43.674776,-79.408277,Roti Cuisine of India,520,"308 Dupont St (at Walmer Rd.), Toronto ON M5R 1V9",(416) 968-9366,8.8,True
43.682373,-79.420391,Raahi Modern Indian Kitchen & Bar,1007,"543 St Clair Ave W, Toronto ON M6C 1A3",,,False
43.672732,-79.413984,Annapurna Vegetarian Restaurant,189,"1085 Bathurst St, Toronto ON M5R 3G8",(416) 537-8513,7.2,True
43.674776,-79.408277,Roti Cuisine of India,345,"308 Dupont St (at Walmer Rd.), Toronto ON M5R 1V9",(416) 968-9366,8.8,True
43.666262,-79.406449,Masala Guys,608,"384 Bloor St W (Dalton rd), Toronto ON M5S 1X2",(416) 901-3988,,False
43.665843,-79.406803,Indian Desire,628,"469 Bloor St W, Toronto ON M5S 1X9",(416) 519-0604,,True
43.67721,-79.353003,Sher-E-Punjab Restaurant,429,"351 Danforth Ave (at Jackman Ave), Toronto ON M4K 1N7",(416) 465-2125,7.1,False
43.678024,-79.349,Kachiguda Junction,741,"505 Danforth (Logan), Toronto ON M4K 1P5",(416) 466-1555,,True
43.677691,-79.350226,Ministry of Government Service,646,"25 Morton Shulman Ave Main, North York ON M3M 0B1",(647) 340-5469,,False
43.67721,-79.353003,Sher-E-Punjab Restaurant,886,"351 Danforth Ave (at Jackman Ave), Toronto ON M4K 1N7",(416) 465-2125,7.1,False
43.678024,-79.349,Kachiguda Junction,975,"505 Danforth (Logan), Toronto ON M4K 1P5",(416) 466-1555,,True
43.677691,-79.350226,Ministry of Government Service,947,"25 Morton Shulman Ave Main, North York ON M3M 0B1",(647) 340-5469,,False
43.67721,-79.353003,Sher-E-Punjab Restaurant,882,"351 Danforth Ave (at Jackman Ave), Toronto ON M4K 1N7",(416) 465-2125,7.1,False
43.678024,-79.349,Kachiguda Junction,676,"505 Danforth (Logan), Toronto ON M4K 1P5",(416) 466-1555,,True
43.677691,-79.350226,Ministry of Government Service,740,"25 Morton Shulman Ave Main, North York ON M3M 0B1",(647) 340-5469,,False
43.693363,-79.34237,Raj Kapuri Paan & Snacks,328,"377 Donlands Ave, Toronto ON M4J 3S2",(416) 425-6685,,True
43.700044,-79.429117,The Great Maratha,699,"965 Eglinton Ave W, Toronto ON M6C 2C4",(416) 787-1020,,False
43.660932,-79.341305,My Roti Place,977,"948 Queen St E, Toronto ON M4M 1J7",(416) 778-4448,,True
43.661309,-79.338419,Te Aro,792,"983 Queen St E (at Pape Ave), Toronto ON M4M 1K2",(416) 465-2006,8.9,True
43.661191,-79.338494,Simply Samosas,792,"969 Queen St E (Heward), Toronto ON M4M 1K2",(416) 466-5725,,False
43.648545,-79.372114,Bindia Indian Bistro,667,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.650796,-79.369713,Butter Chicken Roti,413,"201 King St, Toronto ON M9N 1L8",(416) 551-9933,,True
43.655637,-79.364872,Chachu's,426,"179 Parliament St (Queen), Toronto ON M5A 2Z4",,,False
43.640793,-79.43627,Mother India,796,"1456 Queen St W (at Lansdowne), Toronto ON M6K 1M2",(416) 588-4634,8.1,True
43.640255,-79.437492,Om Restaurant,883,"1439 Queen St W, Toronto ON M6R 1A1",(416) 532-3901,7.7,True
43.640413,-79.436863,Glory of India,813,"1407 Queen St W, Toronto ON M6K 1M3",(647) 349-5679,7.1,True
43.648798,-79.397257,My Roti Place,316,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,376,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,459,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.676566,-79.456089,Honorary Consulate of the Kingdom of Cambodia in Ontario,813,"60 Caledonia Rd, Toronto ON M6E 4S4",(647) 533-9335,,False
43.677961,-79.443916,Pizza e Pazzi,807,"1182 Saint Clair Ave W, Toronto ON M6E 1B4",(647) 352-7882,8.1,False
43.650192,-79.388877,Little India Restaurant,748,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,566,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.648545,-79.372114,Bindia Indian Bistro,954,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.648798,-79.397257,My Roti Place,396,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,803,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,535,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.654586,-79.435723,Mirch,195,"900 Dufferin St, Toronto ON M6H 4A9",(647) 748-0114,,True
43.660845,-79.43149,Butter Chicken Roti,608,"1030 Bloor St W, Toronto ON M6H 1M2",,,False
43.649903,-79.432962,Mumbai Tadka,636,"1532 Dundas St W, Toronto ON M6K 1T5",,,False
43.671101,-79.390853,Utsav,770,"69 Yorkville Ave (Yorkville), Toronto ON M5R 1B8",(416) 961-8349,7.0,True
43.671159,-79.387729,Kathmandu Restaurant,806,"12 Cumberland St (Yonge St), Toronto ON M4W 1J5",(416) 924-5787,6.7,True
43.672757,-79.388919,The Bhoj Fine Indian Cuisine,599,"21 Davenport Rd, Toronto ON M5R 1H2",(416) 961-8351,,True
43.6467,-79.419921,Indian Grill,377,"108 Ossington Ave, Toronto ON M6J 2Z4",(647) 503-3878,,True
43.641873,-79.411437,My Roti Place,500,"901 King St W (at Strachan Ave), Toronto ON M5V 3H5",(647) 295-9446,,True
43.646092,-79.408231,Curryish,567,"783 Queen St W, Toronto ON M6J 1G1",(416) 392-7837,,False
43.649715,-79.429379,Bhojan Alley,233,"1424 Dundas St W, Toronto ON M6J 1Y5",(416) 538-3443,,False
43.649903,-79.432962,Mumbai Tadka,515,"1532 Dundas St W, Toronto ON M6K 1T5",,,False
43.6467,-79.419921,Indian Grill,629,"108 Ossington Ave, Toronto ON M6J 2Z4",(647) 503-3878,,True
43.666889,-79.369184,Butter Chicken Factory,993,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",(416) 964-7583,8.4,True
43.655932,-79.36389,Adda Bistro Kitchen & Bar,531,"366 Queen St E, Toronto ON M5A 1T1",(647) 393-3164,,True
43.655637,-79.364872,Chachu's,569,"179 Parliament St (Queen), Toronto ON M5A 2Z4",,,False
43.648545,-79.372114,Bindia Indian Bistro,382,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.650796,-79.369713,Butter Chicken Roti,327,"201 King St, Toronto ON M9N 1L8",(416) 551-9933,,True
43.647934,-79.374354,Benares,621,"49 Front St E, Toronto ON M5E 1B3",(416) 955-9000,,True
43.650192,-79.388877,Little India Restaurant,188,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.648798,-79.397257,My Roti Place,609,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,249,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.65908,-79.348306,Punjabi by Nature,308,"782 Queen St E, Toronto ON M4M 1H4",(416) 465-7777,,False
43.659203,-79.348933,Siddhartha Cuisine,446,"734A Queen St E, Toronto ON M4M 1H2",(416) 463-4200,,True
43.658843,-79.34925,Indian Spice Room,489,"717 1/2 Queen St E, Toronto ON M4M 1H1",(647) 349-1009,,True
43.655932,-79.36389,Adda Bistro Kitchen & Bar,201,"366 Queen St E, Toronto ON M5A 1T1",(647) 393-3164,,True
43.655637,-79.364872,Chachu's,269,"179 Parliament St (Queen), Toronto ON M5A 2Z4",,,False
43.650796,-79.369713,Butter Chicken Roti,897,"201 King St, Toronto ON M9N 1L8",(416) 551-9933,,True
43.658606,-79.350195,Good Karma Queen East,786,"689 Queen St E (Broadview Avenue), Toronto ON M4M 1G6",(416) 551-6152,,True
43.658843,-79.34925,Indian Spice Room,847,"717 1/2 Queen St E, Toronto ON M4M 1H1",(647) 349-1009,,True
43.655932,-79.36389,Adda Bistro Kitchen & Bar,854,"366 Queen St E, Toronto ON M5A 1T1",(647) 393-3164,,True
43.655932,-79.36389,Adda Bistro Kitchen & Bar,833,"366 Queen St E, Toronto ON M5A 1T1",(647) 393-3164,,True
43.655637,-79.364872,Chachu's,875,"179 Parliament St (Queen), Toronto ON M5A 2Z4",,,False
43.650371,-79.35852,Pure Spirits Oyster House & Grill,146,"17 Tank House Lane, Toronto ON M5A 3C4",(416) 361-5859,7.1,True
43.648798,-79.397257,My Roti Place,154,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,539,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,557,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.648545,-79.372114,Bindia Indian Bistro,603,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.639268,-79.385502,Indian Roti House,961,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,True
43.642113,-79.375672,My Dosa Place,186,"12 Queens Dr, Toronto ON M9N 2H4",(647) 350-3672,,False
43.669902,-79.39576,The Host Fine Indian Cuisine,855,"14 Prince Arthur Ave (btwn Queen's Pk & St. George), Toronto ON M5R 1A9",(416) 962-4678,7.0,True
43.661085,-79.38575,Colaba Junction,981,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.660029,-79.394887,Veda Restaurant,330,"10 King's College Rd (in Sandford Fleming), Toronto ON M5S 3G4",(416) 961-9797,,True
43.666889,-79.369184,Butter Chicken Factory,877,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",(416) 964-7583,8.4,True
43.655637,-79.364872,Chachu's,436,"179 Parliament St (Queen), Toronto ON M5A 2Z4",,,False
43.655932,-79.36389,Adda Bistro Kitchen & Bar,446,"366 Queen St E, Toronto ON M5A 1T1",(647) 393-3164,,True
43.648545,-79.372114,Bindia Indian Bistro,865,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.655932,-79.36389,Adda Bistro Kitchen & Bar,437,"366 Queen St E, Toronto ON M5A 1T1",(647) 393-3164,,True
43.655637,-79.364872,Chachu's,455,"179 Parliament St (Queen), Toronto ON M5A 2Z4",,,False
43.667943,-79.385626,Kothur Indian Cuisine,665,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.669902,-79.39576,The Host Fine Indian Cuisine,188,"14 Prince Arthur Ave (btwn Queen's Pk & St. George), Toronto ON M5R 1A9",(416) 962-4678,7.0,True
43.671101,-79.390853,Utsav,389,"69 Yorkville Ave (Yorkville), Toronto ON M5R 1B8",(416) 961-8349,7.0,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,979,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,6.8,True
43.647585,-79.40314,Roti Mahal,976,"554 Queen St W, Toronto ON M5V 2B5",(416) 546-9404,,True
43.646889,-79.404992,The Kettle,985,"685 Queen St W, Toronto ON M6J 1E6",(416) 551-6788,,True
43.640793,-79.43627,Mother India,793,"1456 Queen St W (at Lansdowne), Toronto ON M6K 1M2",(416) 588-4634,8.1,True
43.640255,-79.437492,Om Restaurant,920,"1439 Queen St W, Toronto ON M6R 1A1",(416) 532-3901,7.7,True
43.640413,-79.436863,Glory of India,829,"1407 Queen St W, Toronto ON M6K 1M3",(647) 349-5679,7.1,True
43.640793,-79.43627,Mother India,275,"1456 Queen St W (at Lansdowne), Toronto ON M6K 1M2",(416) 588-4634,8.1,True
43.640255,-79.437492,Om Restaurant,404,"1439 Queen St W, Toronto ON M6R 1A1",(416) 532-3901,7.7,True
43.640413,-79.436863,Glory of India,318,"1407 Queen St W, Toronto ON M6K 1M3",(647) 349-5679,7.1,True
43.663179,-79.42181,Banjara Indian Cuisine,575,"796 Bloor St W (at Crawford St), Toronto ON M6G 1L7",(416) 963-9360,8.7,True
43.663179,-79.42181,Madras Masala,559,"796 Bloor St W, Toronto ON M6G 1L7",(647) 342-4359,7.8,True
43.655224,-79.416188,Samrat Indian Cuisine,588,"648 College St (Grace St), Toronto ON M6G 1B8",,,False
43.662017,-79.406146,Matha Roti,129,"141 Harbord St, Toronto ON M5S 1H1",(416) 966-6955,,True
43.665204,-79.409414,Bombay Roti,393,"529 Bloor St W, Toronto ON M5S 1Y5",(647) 352-7684,,True
43.665843,-79.406803,Indian Desire,453,"469 Bloor St W, Toronto ON M5S 1X9",(416) 519-0604,,True
43.663179,-79.42181,Banjara Indian Cuisine,438,"796 Bloor St W (at Crawford St), Toronto ON M6G 1L7",(416) 963-9360,8.7,True
43.663179,-79.42181,Madras Masala,447,"796 Bloor St W, Toronto ON M6G 1L7",(647) 342-4359,7.8,True
43.655224,-79.416188,Samrat Indian Cuisine,701,"648 College St (Grace St), Toronto ON M6G 1B8",,,False
43.662017,-79.406146,Matha Roti,313,"141 Harbord St, Toronto ON M5S 1H1",(416) 966-6955,,True
43.657021,-79.406143,Thindi Cafe,405,"400 College St, Toronto ON M5T 1S8",(416) 964-1412,,False
43.665204,-79.409414,Bombay Roti,592,"529 Bloor St W, Toronto ON M5S 1Y5",(647) 352-7684,,True
43.684656,-79.318256,Cumin Fine Indian Kitchen,927,"1820 Danforth Ave, Toronto ON M4C 1H8",(647) 748-5522,,True
43.682393,-79.329406,Bancan Kitchen,950,"1328 Danforth Ave, Toronto ON M4J 1M9",(416) 469-0002,,True
43.685115,-79.316551,La Samoserie,999,"1904 Danforth Ave, Toronto ON M4C 1J4",,,False
43.689779,-79.295391,Danforth Roti Shop,425,"2844 Danforth Ave (Dawes Road), Toronto ON M4C 1M1",(416) 690-1308,,True
43.690941,-79.290147,Sizzling Tandoori,875,"3030 Danforth Ave, East York ON M4C 1N2",(416) 901-6363,,True
43.688814,-79.29945,Poonan Delite Indian Restaurant,97,"2658 Danforth Ave, Toronto ON M4C 1L7",(416) 690-7406,,True
43.656285,-79.45395,Bawara,885,"1570 Bloor St W, Toronto ON M6P 1A4",(416) 532-2323,,True
43.666889,-79.369184,Butter Chicken Factory,988,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",(416) 964-7583,8.4,True
43.667943,-79.385626,Kothur Indian Cuisine,736,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.661085,-79.38575,Colaba Junction,501,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.661085,-79.38575,Colaba Junction,280,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.65705,-79.384874,Matagali Restaurant,230,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,True
43.658245,-79.381557,Joe's Buffet Palace,169,"361 Yonge St (Elm Street), Toronto ON M5B 1S1",(416) 850-3179,5.5,True
43.684656,-79.318256,Cumin Fine Indian Kitchen,404,"1820 Danforth Ave, Toronto ON M4C 1H8",(647) 748-5522,,True
43.682393,-79.329406,Bancan Kitchen,522,"1328 Danforth Ave, Toronto ON M4J 1M9",(416) 469-0002,,True
43.685115,-79.316551,La Samoserie,540,"1904 Danforth Ave, Toronto ON M4C 1J4",,,False
43.648545,-79.372114,Bindia Indian Bistro,753,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.639268,-79.385502,Indian Roti House,837,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,True
43.642113,-79.375672,My Dosa Place,57,"12 Queens Dr, Toronto ON M9N 2H4",(647) 350-3672,,False
43.649288,-79.449834,Dil Se Indian Restaurant & Bar,338,"335 Roncesvalles Ave, Toronto ON M6R 2M8",(416) 532-4141,,True
43.647963,-79.449527,The Mercantile,467,"297 Roncesvalles Ave, Toronto ON M6R 2M3",(416) 531-7563,8.3,True
43.656285,-79.45395,Bawara,620,"1570 Bloor St W, Toronto ON M6P 1A4",(416) 532-2323,,True
43.667943,-79.385626,Kothur Indian Cuisine,243,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.671101,-79.390853,Utsav,367,"69 Yorkville Ave (Yorkville), Toronto ON M5R 1B8",(416) 961-8349,7.0,True
43.669386,-79.385856,Suski Biriyani House,70,"15 Hayden St (nr Yonge St), Toronto ON M4Y 2P2",(416) 515-1957,6.6,True
43.639442,-79.421704,6Ixtriangles,721,"127 Jefferson Ave (King St W), Toronto ON M6K 3E4",(416) 539-0555,,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,948,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.638479,-79.417204,Brazen Head Irish Pub,891,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.2,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,1000,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.638479,-79.417204,Brazen Head Irish Pub,957,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.2,True
43.663179,-79.42181,Banjara Indian Cuisine,111,"796 Bloor St W (at Crawford St), Toronto ON M6G 1L7",(416) 963-9360,8.7,True
43.663179,-79.42181,Madras Masala,132,"796 Bloor St W, Toronto ON M6G 1L7",(647) 342-4359,7.8,True
43.660845,-79.43149,Butter Chicken Roti,694,"1030 Bloor St W, Toronto ON M6H 1M2",,,False
43.663179,-79.42181,Banjara Indian Cuisine,706,"796 Bloor St W (at Crawford St), Toronto ON M6G 1L7",(416) 963-9360,8.7,True
43.663179,-79.42181,Madras Masala,717,"796 Bloor St W, Toronto ON M6G 1L7",(647) 342-4359,7.8,True
43.660845,-79.43149,Butter Chicken Roti,678,"1030 Bloor St W, Toronto ON M6H 1M2",,,False
43.68112163005123,-79.42925333976746,Pukka,869,"778 St Clair Ave W (at Arlington Ave), Toronto ON M6C 1B6",(416) 342-1906,9.0,False
43.682373,-79.420391,Raahi Modern Indian Kitchen & Bar,182,"543 St Clair Ave W, Toronto ON M6C 1A3",,,False
43.68112163005123,-79.42925333976746,Pukka,879,"778 St Clair Ave W (at Arlington Ave), Toronto ON M6C 1B6",(416) 342-1906,9.0,False
43.682373,-79.420391,Raahi Modern Indian Kitchen & Bar,165,"543 St Clair Ave W, Toronto ON M6C 1A3",,,False
43.673611,-79.283635,Ali's Tandoori Curry House,190,"2459 1/2 Queen St E (Waterworks), Toronto ON M4E 1H7",(416) 694-3056,,True
43.672744,-79.287895,Outrigger Tap & Table,520,"2232 Queen St E, Toronto ON",(647) 748-2232,6.3,True
43.669776,-79.301879,Cinamon Indian Bistro,374,"1966A Queen St E (at Kenilworth Ave), Toronto ON M4L 1H8",(416) 519-4534,7.5,True
43.667359,-79.312862,Murphy's Law Irish Pub Inc,911,"1702 Queen St E (at Kingston Rd.), Toronto ON M4L 1G6",(416) 690-5516,6.8,True
43.670354,-79.299304,Amma Roti House,480,"2014 Queen St E (across from Kew Gardens), Toronto ON M4L 1J3",(416) 944-1944,,True
43.649715,-79.429379,Bhojan Alley,489,"1424 Dundas St W, Toronto ON M6J 1Y5",(416) 538-3443,,False
43.6467,-79.419921,Indian Grill,597,"108 Ossington Ave, Toronto ON M6J 2Z4",(647) 503-3878,,True
43.655224,-79.416188,Samrat Indian Cuisine,753,"648 College St (Grace St), Toronto ON M6G 1B8",,,False
43.648798,-79.397257,My Roti Place,699,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,914,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.656192,-79.402878,The Cottage Cheese,382,"64 Oxford St, Toronto ON M5T 1P1",(647) 368-8633,,False
43.648545,-79.372114,Bindia Indian Bistro,343,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.650796,-79.369713,Butter Chicken Roti,47,"201 King St, Toronto ON M9N 1L8",(416) 551-9933,,True
43.647934,-79.374354,Benares,552,"49 Front St E, Toronto ON M5E 1B3",(416) 955-9000,,True
43.657021,-79.406143,Thindi Cafe,36,"400 College St, Toronto ON M5T 1S8",(416) 964-1412,,False
43.656192,-79.402878,The Cottage Cheese,242,"64 Oxford St, Toronto ON M5T 1P1",(647) 368-8633,,False
43.657754,-79.402239,NaanSpot,282,"310 College St, Toronto ON M5T 1S3",(647) 343-6226,,True
43.648798,-79.397257,My Roti Place,559,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,449,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,768,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
